ID,DR,Gaia,RAhRAmRAs,DEdDEmDEs,Gmag,GBPmag,GRPmag,N,RMS,Mm,n_
W1399,DR2,6045478592984474112,162325.55,-262725.7,17.79,18.16,16.77,3624,18.01,1.000,
W1400,DR2,6045478696063836032,162325.56,-262555.4,18.80,19.27,17.82,3706,29.71,1.000,
W1401,DR2,6045479559368488832,162325.56,-262427.7,17.83,18.40,16.97,3624,5.53,0.000,
W1402,DR2,6045503130149631744,162325.58,-262302.6,18.65,18.80,17.26,3629,10.27,0.000,
W1403,DR2,6045478631655488000,162325.64,-262648.5,18.40,18.89,17.51,3628,8.96,1.000,
W1404,DR2,6045479593728232576,162325.66,-262415.4,17.81,18.33,16.99,3623,4.54,1.000,
W1405,DR2,6045478391137281536,162325.67,-262749.5,16.67,16.75,15.67,3677,745.37,1.000,
W1406,DR2,6045477910100860288,162325.68,-262934.0,15.08,15.74,14.23,3700,148.13,1.000,
W1407,DR2,6045477910092926336,162325.68,-262941.2,16.56,16.45,15.31,3286,1074.80,1.000,
W1408,DR2,6045478803454221440,162325.69,-262517.3,18.63,19.10,17.71,3635,10.13,0.000,
W1409,DR2,6045478700374992384,162325.71,-262552.3,18.24,18.70,17.31,3647,7.73,1.000,
W1410,DR2,6045477910092926208,162325.72,-262939.4,17.26,17.25,15.35,3018,1100.38,,N.D.
W1411,DR2,6045503370667821440,162325.73,-262130.7,15.99,16.63,15.20,3626,1.70,1.000,
W1412,DR2,6045477910100864896,162325.73,-262928.3,17.96,18.23,16.85,3525,143.13,1.000,
W1413,DR2,6045477910093826432,162325.74,-262945.5,19.05,18.00,17.06,2667,1194.72,,N.D.
W1414,DR2,6045478803454225536,162325.76,-262508.8,17.46,17.95,16.66,3637,3.55,1.000,
W1415,DR2,6045477944452778880,162325.77,-262857.8,18.19,18.60,17.29,3632,8.23,1.000,
W1416,DR2,6045479589417169792,162325.78,-262405.5,18.53,18.98,17.61,3623,8.76,1.000,
W1417,DR2,6045477910093826560,162325.81,-262944.8,18.15,18.28,16.91,2829,1200.33,1.000,
W1418,DR2,6045478597288049536,162325.81,-262713.6,18.61,19.08,17.68,3625,16.77,1.000,
W1419,DR2,6045478803446656640,162325.81,-262506.1,18.06,18.51,17.23,3638,7.00,1.000,
W1420,DR2,6045477910092951040,162325.82,-262930.1,18.08,18.48,17.13,3697,247.50,1.000,
W1421,DR2,6045479559368482688,162325.82,-262439.1,17.17,17.61,16.36,3631,3.55,1.000,
W1422,DR2,6045479559368483840,162325.84,-262436.4,17.15,17.61,16.32,3637,4.29,1.000,
W1423,DR2,6045478597295721216,162325.84,-262730.8,17.82,18.29,17.00,3705,548.81,1.000,
W1424,DR2,6045477940154966400,162325.86,-262925.1,17.82,18.28,16.98,3640,30.19,1.000,
W1425,DR2,6045503366356263296,162325.88,-262147.6,18.80,19.26,17.86,3615,11.99,1.000,
W1426,DR2,6045477944452725760,162325.88,-262915.2,18.16,18.62,17.30,3723,146.44,1.000,
W1427,DR2,6045479555064361472,162325.92,-262451.8,17.17,17.68,16.41,3634,2.72,1.000,
W1428,DR2,6045479662447849344,162325.95,-262340.7,17.30,17.82,16.53,3621,2.88,1.000,
W1429,DR2,6045477944452776832,162325.96,-262856.8,18.84,19.19,17.87,3638,15.03,1.000,
W1430,DR2,6045477910100850560,162325.97,-262948.9,17.98,18.31,17.06,2825,937.58,1.000,
W1431,DR2,6045477944452757760,162326.01,-262903.2,18.32,18.71,17.28,3706,21.23,1.000,
W1432,DR2,6045477910092899584,162326.06,-262937.9,17.97,18.25,16.97,2656,1260.93,1.000,
W1433,DR2,6045478391129499008,162326.06,-262806.2,18.63,19.07,17.65,3562,16.94,1.000,
W1434,DR2,6045478592984517120,162326.06,-262659.7,19.11,19.50,18.07,3607,16.80,1.000,
W1435,DR2,6045477944460632320,162326.07,-262849.8,16.86,17.34,16.09,3638,2.58,1.000,
W1436,DR2,6045478013180136320,162326.08,-262817.3,17.36,17.87,16.58,3642,3.80,1.000,
W1437,DR2,6045478631655494272,162326.08,-262633.9,16.77,17.29,16.02,3655,2.57,1.000,
W1438,DR2,6045478391129532544,162326.08,-262753.4,19.11,19.43,18.03,2405,616.99,1.000,
W1439,DR2,6045477910092900096,162326.16,-262947.6,18.50,18.63,17.40,2598,808.74,0.000,
W1440,DR2,6045503336308073984,162326.16,-262205.4,13.95,14.69,13.11,3654,0.70,0.000,
W1441,DR2,6045479662440525184,162326.17,-262338.6,19.14,19.60,18.12,3644,16.98,1.000,
W1442,DR2,6045478627353965056,162326.19,-262630.3,18.51,19.37,17.03,3715,58.86,1.000,
W1443,DR2,6045503336308069632,162326.22,-262224.0,16.47,17.02,15.71,3617,1.70,1.000,
W1444,DR2,6045478597295736064,162326.23,-262706.4,18.53,19.00,17.60,3594,16.25,1.000,
W1445,DR2,6045477940149341696,162326.24,-262846.2,16.41,16.85,15.56,3641,2.33,1.000,
W1446,DR2,6045477944452763264,162326.24,-262858.8,18.17,18.23,17.10,3633,8.00,1.000,
W1447,DR2,6045477944460611456,162326.25,-262911.7,16.86,17.26,15.98,3715,14.01,1.000,
W1448,DR2,6045478013172326784,162326.27,-262826.0,18.25,18.59,17.33,3634,8.25,1.000,
W1449,DR2,6045477944460628224,162326.28,-262851.4,18.39,,,3637,11.22,1.000,
W1450,DR2,6045479593728237056,162326.31,-262357.3,18.18,18.63,17.28,3622,6.46,0.001,
W1451,DR2,6045478631655496448,162326.34,-262627.5,18.09,18.56,17.23,3721,103.43,1.000,
W1452,DR2,6045477910092891136,162326.34,-262949.2,19.03,19.04,17.86,2291,854.45,1.000,
W1453,DR2,6045503370667812480,162326.36,-262202.7,17.64,18.21,16.66,3357,126.99,0.000,
W1454,DR2,6045477910092899456,162326.37,-262942.1,18.14,18.11,16.84,2560,965.02,1.000,
W1455,DR2,6045477944452781696,162326.38,-262851.2,18.09,18.35,17.06,3652,9.30,1.000,
W1456,DR2,6045503130149629824,162326.40,-262300.8,16.82,17.34,16.07,3651,2.01,1.000,
W1457,DR2,6045503125838041344,162326.41,-262245.7,18.80,19.32,17.82,3637,11.45,1.000,
W1458,DR2,6045478627344258048,162326.43,-262657.4,18.86,19.25,17.85,3627,12.43,1.000,
W1459,DR2,6045479559368475008,162326.43,-262451.7,18.71,19.14,17.76,3626,11.65,0.000,
W1460,DR2,6045478391137288320,162326.44,-262730.1,16.97,17.47,16.20,3606,48.51,1.000,
W1461,DR2,6045478008868825216,162326.46,-262825.3,16.98,17.43,16.16,3648,2.88,1.000,
W1462,DR2,6045478386831565696,162326.46,-262747.6,17.49,17.95,16.65,2720,1171.99,1.000,
W1463,DR2,6045478391137269376,162326.49,-262757.6,16.26,16.79,15.50,3588,4.84,1.000,
W1464,DR2,6045477944460920192,162326.49,-262928.8,18.52,18.90,17.54,3696,89.46,1.000,
W1465,DR2,6045478592984503680,162326.52,-262711.9,15.26,15.95,14.44,3620,0.62,1.000,
W1466,DR2,6045478391137284992,162326.53,-262733.8,16.78,17.28,16.01,3690,187.94,1.000,
W1467,DR2,6045479662447725184,162326.56,-262322.5,16.81,17.33,16.07,3629,1.95,1.000,
W1468,DR2,6045466159069838208,162326.59,-262955.4,16.97,17.41,16.17,2493,1046.36,1.000,
W1469,DR2,6045478631647883520,162326.61,-262606.2,19.17,19.35,17.99,3708,50.35,1.000,
W1470,DR2,6045478386827220224,162326.61,-262802.9,18.82,19.23,17.82,3535,22.98,1.000,
W1471,DR2,6045477944460594176,162326.67,-262931.5,18.72,,,3714,288.01,,N.D.
W1472,DR2,6045478803454206592,162326.68,-262544.7,17.59,18.10,16.78,3646,4.04,1.000,
W1473,DR2,6045503370668047232,162326.71,-262141.7,17.24,17.77,16.48,3632,3.41,1.000,
W1474,DR2,6045477944460620160,162326.72,-262857.0,17.35,17.82,16.50,3657,5.30,1.000,
W1475,DR2,6045477944460639104,162326.73,-262837.6,17.66,18.15,16.84,3639,5.16,1.000,
W1476,DR2,6045477944460601472,162326.73,-262921.8,18.24,18.53,17.18,3643,14.45,1.000,
W1477,DR2,6045478391137272832,162326.73,-262750.6,15.77,16.41,14.95,3648,24.34,1.000,
W1478,DR2,6045477944452662272,162326.75,-262932.1,16.67,17.13,15.87,3604,53.08,1.000,
W1479,DR2,6045477944452653184,162326.75,-262936.7,17.57,17.81,16.45,2670,954.70,1.000,
W1480,DR2,6045479593728231936,162326.76,-262406.1,16.48,16.98,15.73,3635,2.70,1.000,
W1481,DR2,6045466159069839872,162326.77,-262950.9,17.14,,,1888,923.22,1.000,
W1482,DR2,6045478803454210688,162326.77,-262536.2,16.99,17.50,16.23,3621,2.92,1.000,
W1483,DR2,6045477944460597888,162326.80,-262925.3,17.83,18.28,16.99,3642,16.56,1.000,
W1484,DR2,6045477910100851072,162326.82,-262939.8,16.51,17.00,15.75,2978,833.09,1.000,
W1485,DR2,6045477944460617600,162326.84,-262859.3,16.64,17.11,15.85,3664,3.09,1.000,
W1486,DR2,6045477944460613888,162326.84,-262903.0,18.00,18.21,17.10,3597,11.00,0.000,
W1487,DR2,6045478391129576704,162326.85,-262723.1,18.82,19.23,17.77,3642,14.08,1.000,
W1488,DR2,6045478631655502464,162326.89,-262610.0,16.79,17.30,16.03,3681,9.85,1.000,
W1489,DR2,6045478391137256960,162326.90,-262809.0,16.65,17.09,15.82,3634,1.92,1.000,
W1490,DR2,6045478386827224960,162326.92,-262742.2,18.04,18.48,17.21,3701,448.47,1.000,
W1491,DR2,6045478803454226944,162326.93,-262454.1,17.93,18.43,17.10,3630,4.87,1.000,
W1492,DR2,6045503370667817984,162326.94,-262131.4,17.54,18.11,16.63,3618,4.66,0.000,
W1493,DR2,6045478803454211328,162326.95,-262531.6,16.72,17.24,15.96,3618,2.33,1.000,
W1494,DR2,6045477944460614016,162326.95,-262902.0,17.73,18.06,16.76,3607,8.89,1.000,
W1495,DR2,6045478391129555072,162326.98,-262735.0,18.65,19.06,17.71,3593,138.37,1.000,
W1496,DR2,6045478008870418176,162327.00,-262829.2,19.08,19.43,18.02,3633,21.69,1.000,
W1497,DR2,6045478631655471616,162327.01,-262702.9,18.12,18.57,17.24,3633,9.53,1.000,
W1498,DR2,6045477910092888320,162327.02,-262944.4,18.32,18.57,17.18,1681,869.44,1.000,
W1499,DR2,6045478386826060800,162327.02,-262720.0,18.34,18.77,17.38,3629,10.08,1.000,
W1500,DR2,6045478631655490176,162327.05,-262632.5,16.57,17.09,15.83,3672,4.89,1.000,
W1501,DR2,6045478631655468544,162327.06,-262708.0,18.88,19.24,17.86,2186,143.83,1.000,
W1502,DR2,6045478391129586432,162327.06,-262716.5,18.78,19.05,17.67,3607,23.67,0.000,
W1503,DR2,6045503130149625728,162327.07,-262314.2,16.07,16.63,15.32,3607,7.23,1.000,
W1504,DR2,6045477944460630144,162327.09,-262842.4,18.03,18.47,17.18,3619,10.31,1.000,
W1505,DR2,6045477944460598016,162327.09,-262921.9,18.01,17.81,16.65,3625,10.18,1.000,
W1506,DR2,6045478803454215296,162327.10,-262521.6,18.97,19.39,17.97,3633,14.55,1.000,
W1507,DR2,6045503370668046848,162327.13,-262136.9,17.64,18.04,16.43,3625,5.09,0.000,
W1508,DR2,6045477944460637312,162327.13,-262835.8,17.62,18.10,16.78,3664,6.18,1.000,
W1509,DR2,6045478391137265920,162327.14,-262756.9,17.47,17.96,16.70,3536,19.30,1.000,
W1510,DR2,6045479589424115712,162327.14,-262432.1,17.42,17.95,16.62,3626,3.20,1.000,
W1511,DR2,6045477940149327616,162327.14,-262850.3,18.47,18.79,17.51,3646,13.30,1.000,
W1512,DR2,6045479593728227072,162327.14,-262413.2,14.79,15.51,13.93,3675,0.57,0.000,
W1513,DR2,6045478391137279488,162327.14,-262739.3,16.66,17.16,15.89,3616,15.94,1.000,
W1514,DR2,6045503125838046592,162327.15,-262238.9,18.44,18.92,17.55,3638,10.39,0.000,
W1515,DR2,6045466159069840256,162327.16,-262946.5,17.92,18.19,16.75,1724,855.34,1.000,
W1516,DR2,6045479589417173248,162327.18,-262403.6,18.17,18.61,17.29,3602,13.98,1.000,
W1517,DR2,6045477944452670848,162327.18,-262924.8,18.04,18.33,17.01,3667,10.98,1.000,
W1518,DR2,6045466159060523136,162327.21,-262948.7,16.84,17.16,15.93,2018,945.89,1.000,
W1519,DR2,6045478631647777920,162327.22,-262706.3,18.94,19.19,18.00,3582,35.95,0.001,
W1520,DR2,6045478734734721024,162327.22,-262559.8,16.24,16.79,15.48,3632,1.89,1.000,
W1521,DR2,6045477944460598400,162327.22,-262920.0,16.66,17.14,15.85,3629,4.41,1.000,
W1522,DR2,6045477944452648704,162327.24,-262934.2,18.39,18.75,17.43,3698,103.47,1.000,
W1523,DR2,6045479593721045120,162327.24,-262400.1,18.00,18.37,17.10,3604,8.60,1.000,
W1524,DR2,6045478631655476480,162327.25,-262652.9,17.73,18.24,16.91,3633,4.68,1.000,
W1525,DR2,6045478386827225344,162327.26,-262731.5,19.14,19.30,17.74,3653,47.98,,N.D.
W1526,DR2,6045466159060514816,162327.26,-262951.6,15.91,15.98,14.69,3138,1007.67,,N.D.
W1527,DR2,6045477940154968576,162327.27,-262858.8,16.74,17.19,15.89,3660,5.39,1.000,
W1528,DR2,6045477944452724224,162327.27,-262903.5,18.68,18.68,17.49,3602,26.79,1.000,
W1529,DR2,6045478627344281856,162327.27,-262642.0,18.58,19.01,17.64,3610,10.51,1.000,
W1530,DR2,6045503125838055424,162327.29,-262231.7,17.84,18.23,16.85,3644,5.52,1.000,
W1531,DR2,6045478631655500672,162327.32,-262610.2,17.39,17.91,16.59,3612,17.89,1.000,
W1532,DR2,6045479593728371584,162327.33,-262401.8,17.96,18.42,17.07,3608,9.32,1.000,
W1533,DR2,6045478391129480064,162327.35,-262803.6,18.89,19.22,17.91,3502,32.83,1.000,
W1534,DR2,6045478391137277184,162327.36,-262739.2,16.77,17.28,16.00,3521,6.02,1.000,
W1535,DR2,6045477944460595328,162327.37,-262924.6,17.26,17.70,16.44,3650,6.29,1.000,
W1536,DR2,6045478391137262208,162327.38,-262800.1,17.45,17.93,16.67,3568,16.67,1.000,
W1537,DR2,6045478425489324032,162327.39,-262714.9,17.97,18.02,16.77,3620,7.57,1.000,
W1538,DR2,6045478391137280128,162327.39,-262736.0,16.71,17.21,15.94,3624,7.20,1.000,
W1539,DR2,6045478631647842688,162327.42,-262625.5,17.60,18.06,16.67,3640,5.20,1.000,
W1540,DR2,6045477944452720000,162327.42,-262859.5,18.50,18.47,17.11,3459,59.20,1.000,
W1541,DR2,6045466154764708480,162327.43,-262950.3,16.28,16.42,15.37,3401,871.99,1.000,
W1542,DR2,6045478837813966464,162327.45,-262446.4,18.67,19.14,17.73,3634,10.10,1.000,
W1543,DR2,6045503130149624960,162327.47,-262311.9,14.44,15.09,13.65,3630,0.76,0.001,
W1544,DR2,6045466193420272000,162327.49,-262942.1,18.82,19.11,17.75,2218,933.10,1.000,
W1545,DR2,6045478391137266816,162327.49,-262752.9,17.29,17.77,16.51,3603,6.87,1.000,
W1546,DR2,6045466193422107520,162327.50,-262938.5,17.88,17.88,16.88,3695,276.50,1.000,
W1547,DR2,6045477944460605312,162327.50,-262908.8,16.09,16.64,15.32,3604,7.68,1.000,
W1548,DR2,6045478391137269632,162327.51,-262747.9,17.80,18.08,16.71,3621,12.94,1.000,
W1549,DR2,6045478803454206848,162327.52,-262536.7,16.16,16.73,15.39,3626,1.24,1.000,
W1550,DR2,6045478386827224704,162327.53,-262743.4,18.02,18.49,17.16,3596,21.34,1.000,
W1551,DR2,6045466193420244736,162327.54,-262948.3,16.31,16.60,15.37,3668,568.75,1.000,
W1552,DR2,6045478322409945600,162327.56,-262825.9,18.90,18.67,17.50,3638,17.04,1.000,
W1553,DR2,6045479593728220544,162327.57,-262423.3,18.19,18.73,17.32,3628,8.30,1.000,
W1554,DR2,6045503130149632000,162327.58,-262242.5,17.53,18.01,16.72,3631,3.79,1.000,
W1555,DR2,6045477944452720384,162327.60,-262901.2,17.97,17.07,16.60,3482,28.79,1.000,
W1556,DR2,6045478391129468800,162327.60,-262806.2,18.34,18.84,17.41,3628,9.43,1.000,
W1557,DR2,6045477944460587264,162327.60,-262936.6,16.58,17.03,15.76,3650,14.91,1.000,
W1558,DR2,6045477944453565056,162327.62,-262926.7,18.50,18.90,17.54,3620,18.71,1.000,
W1559,DR2,6045477944460599680,162327.62,-262915.3,15.35,16.01,14.53,3607,3.73,1.000,
W1560,DR2,6045478631647821824,162327.63,-262637.8,17.26,17.63,16.33,3637,3.25,1.000,
W1561,DR2,6045478391137245056,162327.63,-262819.6,19.09,19.21,17.94,3655,20.31,1.000,
W1562,DR2,6045477944460597120,162327.63,-262919.3,17.48,17.91,16.64,3634,25.06,1.000,
W1563,DR2,6045503130149634816,162327.63,-262231.2,18.07,18.61,17.22,3637,6.95,1.000,
W1564,DR2,6045477944452718848,162327.64,-262858.2,16.90,16.95,15.68,3542,14.47,,N.D.
W1565,DR2,6045478391137260800,162327.64,-262759.5,17.75,18.22,16.93,3572,11.59,1.000,
W1566,DR2,6045478627344317568,162327.65,-262617.1,18.32,18.79,17.42,3533,45.24,1.000,
W1567,DR2,6045477944452761088,162327.66,-262846.4,17.63,17.16,16.10,2965,98.40,1.000,
W1568,DR2,6045478391137253248,162327.68,-262808.9,17.57,18.04,16.78,3637,4.79,1.000,
W1569,DR2,6045478803454216832,162327.70,-262512.1,16.63,17.16,15.89,3639,1.70,1.000,
W1570,DR2,6045478391137267712,162327.71,-262749.1,18.64,19.02,17.68,3645,16.61,1.000,
W1571,DR2,6045479593720705408,162327.74,-262347.2,18.81,19.17,17.81,3624,11.42,1.000,
W1572,DR2,6045503130143325056,162327.75,-262242.1,18.75,19.27,17.79,3641,11.69,1.000,
W1573,DR2,6045466193429574912,162327.75,-262949.3,13.60,13.82,13.19,3697,26.72,1.000,
W1574,DR2,6045503164509376512,162327.75,-262217.1,15.54,16.15,14.77,3616,1.18,0.961,
W1575,DR2,6045477944452732288,162327.76,-262855.4,18.61,18.67,17.23,3344,109.33,1.000,
W1576,DR2,6045477944460621952,162327.78,-262845.4,16.73,17.13,15.83,3385,83.81,1.000,
W1577,DR2,6045477940150618368,162327.79,-262850.8,18.33,18.64,17.35,3595,50.07,1.000,
W1578,DR2,6045478318113804288,162327.80,-262827.5,18.59,18.82,17.42,3646,12.84,1.000,
W1579,DR2,6045503164509375616,162327.80,-262222.3,16.91,17.43,16.17,3600,4.64,1.000,
W1580,DR2,6045478730428952576,162327.81,-262606.1,17.19,17.75,16.23,1419,113.26,0.003,
W1581,DR2,6045477944460608512,162327.82,-262902.2,17.94,18.20,16.95,3564,39.32,1.000,
W1582,DR2,6045477944460600960,162327.84,-262911.9,13.78,14.51,12.94,3662,0.61,1.000,
W1583,DR2,6045478631655479808,162327.85,-262640.6,17.48,17.99,16.68,3628,4.16,1.000,
W1584,DR2,6045478391137279744,162327.87,-262732.5,19.10,19.50,18.04,3588,26.85,1.000,
W1585,DR2,6045477944460610432,162327.89,-262859.3,15.70,16.16,15.01,3645,3.93,1.000,
W1586,DR2,6045478425489299328,162327.89,-262722.2,19.08,19.44,17.99,3630,18.04,1.000,
W1587,DR2,6045479589417190272,162327.91,-262346.5,18.18,18.65,17.31,3646,6.74,1.000,
W1588,DR2,6045478391137248768,162327.94,-262811.9,17.47,17.95,16.66,3644,4.08,1.000,
W1589,DR2,6045478391129468672,162327.95,-262803.0,18.63,18.51,17.42,3633,13.88,1.000,
W1590,DR2,6045466193420244864,162327.96,-262950.9,18.75,17.22,,3629,104.51,1.000,
W1591,DR2,6045478837813971840,162327.99,-262431.9,18.99,19.46,17.99,3624,13.53,1.000,
W1592,DR2,6045478803454201344,162327.99,-262545.7,17.81,18.31,16.94,3624,5.38,1.000,
W1593,DR2,6045477940154970496,162327.99,-262927.3,16.49,16.89,15.69,3620,3.21,1.000,
W1594,DR2,6045466189120083072,162328.01,-262934.4,17.26,17.55,16.07,3666,7.45,1.000,
W1595,DR2,6045478425497021056,162328.01,-262726.0,18.85,19.25,17.86,3619,13.86,1.000,
W1596,DR2,6045466193429579648,162328.02,-262936.2,17.39,17.10,16.02,3658,8.71,1.000,
W1597,DR2,6045478391137253120,162328.02,-262805.9,17.18,17.68,16.41,3645,3.37,1.000,
W1598,DR2,6045466193429571328,162328.05,-262952.0,17.25,17.49,16.33,3628,35.13,1.000,
W1599,DR2,6045478391137256832,162328.05,-262800.8,17.05,17.35,16.10,3631,3.77,1.000,
W1600,DR2,6045478799144677120,162328.05,-262531.2,18.09,18.60,17.23,3626,9.78,1.000,
W1601,DR2,6045478799150146688,162328.07,-262502.2,19.11,19.59,18.10,3544,17.77,1.000,
W1602,DR2,6045477944460595584,162328.08,-262917.8,17.10,17.53,16.30,3634,20.03,1.000,
W1603,DR2,6045477944452743552,162328.10,-262848.1,19.12,19.05,17.86,2708,113.98,1.000,
W1604,DR2,6045477944460596864,162328.11,-262915.0,17.30,17.70,16.43,3154,134.43,1.000,
W1605,DR2,6045477944452653952,162328.12,-262922.6,17.17,17.52,16.30,3647,8.40,1.000,
W1606,DR2,6045478421185802368,162328.13,-262710.9,18.69,19.18,17.72,3638,12.41,1.000,
W1607,DR2,6045477944460621056,162328.13,-262843.1,13.38,13.65,12.92,3624,0.81,1.000,
W1608,DR2,6045478734734712832,162328.13,-262608.9,12.90,13.55,12.11,3694,0.54,1.000,
W1609,DR2,6045466193420252416,162328.14,-262941.5,17.99,18.39,17.02,3549,88.25,1.000,
W1610,DR2,6045478391129497728,162328.16,-262746.8,19.07,19.34,18.06,3636,18.57,1.000,
W1611,DR2,6045478322417753600,162328.19,-262830.7,17.65,17.96,16.67,3612,8.25,1.000,
W1612,DR2,6045466193420252544,162328.19,-262944.4,18.78,18.80,17.48,2985,219.05,1.000,
W1613,DR2,6045503370667813376,162328.19,-262142.7,17.61,18.15,16.83,3638,4.17,1.000,
W1614,DR2,6045503061423817600,162328.19,-262333.7,19.07,19.23,18.19,3625,19.65,0.000,
W1615,DR2,6045466193420224896,162328.23,-262951.7,16.52,16.54,15.42,3658,11.63,1.000,
W1616,DR2,6045477944452724352,162328.24,-262854.1,18.24,18.69,17.37,3713,491.34,1.000,
W1617,DR2,6045503057118528896,162328.27,-262317.8,18.92,19.28,17.83,3619,19.76,1.000,
W1618,DR2,6045478322417743488,162328.27,-262840.8,16.05,16.19,15.00,3637,14.47,1.000,
W1619,DR2,6045478803454204928,162328.27,-262534.2,17.62,18.07,16.77,3606,5.38,1.000,
W1620,DR2,6045477944460589568,162328.27,-262925.7,17.03,17.39,16.10,3641,4.61,1.000,
W1621,DR2,6045503125838025856,162328.27,-262258.4,18.71,19.18,17.76,3638,10.12,1.000,
W1622,DR2,6045466193429580160,162328.27,-262932.7,17.85,17.42,16.13,3662,9.71,1.000,
W1623,DR2,6045479593728371200,162328.30,-262415.3,18.04,18.59,17.15,3628,6.24,0.000,
W1624,DR2,6045478734734720512,162328.30,-262550.5,17.60,18.11,16.79,3613,6.67,1.000,
W1625,DR2,6045503164509372032,162328.32,-262227.6,17.77,18.30,16.97,3616,6.00,1.000,
W1626,DR2,6045477944452664832,162328.35,-262916.1,18.52,18.86,17.54,3569,103.30,1.000,
W1627,DR2,6045466189120083328,162328.36,-262933.1,16.82,17.21,15.99,3654,4.75,1.000,
W1628,DR2,6045466189124449792,162328.36,-262949.7,13.53,13.74,13.11,3686,1.44,1.000,
W1629,DR2,6045477944452702848,162328.39,-262900.7,19.12,19.38,17.99,3614,658.99,1.000,
W1630,DR2,6045477944452675712,162328.40,-262910.0,18.63,18.99,17.63,2878,191.37,1.000,
W1631,DR2,6045478318116315520,162328.41,-262833.2,18.52,,,3573,51.34,1.000,
W1632,DR2,6045478803454211456,162328.41,-262517.7,16.93,17.46,16.18,3635,2.36,1.000,
W1633,DR2,6045477944452653440,162328.42,-262920.0,18.55,19.01,17.58,3553,30.70,1.000,
W1634,DR2,6045478386826004864,162328.43,-262748.8,17.82,18.29,16.93,3638,5.23,1.000,
W1635,DR2,6045478631655471488,162328.43,-262649.0,17.79,18.26,16.94,3603,5.76,1.000,
W1636,DR2,6045478322417743360,162328.44,-262839.8,15.91,16.47,15.03,3609,14.02,1.000,
W1637,DR2,6045478627344303104,162328.45,-262628.2,17.26,17.75,16.43,3611,6.31,1.000,
W1638,DR2,6045503130149629056,162328.45,-262246.3,16.89,17.41,16.14,3649,2.09,1.000,
W1639,DR2,6045478322417747072,162328.47,-262834.2,17.73,17.89,16.48,3604,34.34,1.000,
W1640,DR2,6045477944460608640,162328.50,-262855.7,17.72,18.17,16.90,3718,822.32,1.000,
W1641,DR2,6045477940154971520,162328.52,-262849.1,18.00,18.44,17.13,3720,580.02,1.000,
W1642,DR2,6045503057118495488,162328.54,-262344.8,18.65,19.17,17.71,3626,10.68,1.000,
W1643,DR2,6045466193429571584,162328.54,-262948.2,14.10,14.58,13.12,3671,3.00,1.000,
W1644,DR2,6045466193429573760,162328.56,-262944.2,18.80,18.85,17.70,1853,289.28,1.000,
W1645,DR2,6045478734734708608,162328.56,-262612.0,16.97,17.43,16.19,3605,25.10,1.000,
W1646,DR2,6045477944452646272,162328.59,-262921.9,17.83,18.24,16.98,3621,11.84,1.000,
W1647,DR2,6045466193420273536,162328.60,-262930.9,19.06,19.15,17.66,3625,25.41,1.000,
W1648,DR2,6045477944460594560,162328.63,-262914.4,17.50,17.57,16.31,3521,72.69,1.000,
W1649,DR2,6045478391129506048,162328.63,-262737.7,18.32,18.72,17.39,3612,8.55,1.000,
W1650,DR2,6045503125843271296,162328.65,-262305.9,19.01,19.43,17.97,3606,25.24,0.000,
W1651,DR2,6045503160197819008,162328.67,-262204.3,18.77,19.31,17.82,3590,19.37,1.000,
